date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2005-12-03,36,Unbreakable,Alicia Keys,35.0,34,10,happy
2005-12-03,37,Who You'd Be Today,Kenny Chesney,39.0,37,9,sad
2005-12-03,38,Heard 'Em Say,Kanye West Featuring Adam Levine,43.0,38,6,1
2005-12-03,39,Dirty Little Secret,The All-American Rejects,40.0,39,17,2
2005-12-03,40,Behind These Hazel Eyes,Kelly Clarkson,38.0,6,33,2
2005-12-03,41,Pon de Replay,Rihanna,37.0,2,26,happy
2005-12-03,42,"Jesus, Take The Wheel",Carrie Underwood,45.0,42,3,sad
2005-12-03,43,Play,David Banner,36.0,7,20,2
2005-12-03,44,La Tortura,Shakira Feat. Alejandro Sanz,48.0,23,31,1
2005-12-03,45,Like We Never Loved At All,Faith Hill,60.0,45,9,sad
2005-12-03,46,Better Life,Keith Urban,58.0,44,13,happy
2005-12-03,47,Boyfriend,Ashlee Simpson,32.0,19,11,1
2005-12-03,48,Shake,Ying Yang Twins Featuring Pitbull,53.0,41,14,0
2005-12-03,49,Listen To Your Heart,D.H.T.,41.0,8,27,sad
2005-12-03,50,Honky Tonk Badonkadonk,Trace Adkins,61.0,50,5,happy
2005-12-03,51,If It's Lovin' That You Want,Rihanna,59.0,51,7,happy
2005-12-03,52,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",69.0,52,3,happy
2005-12-03,53,Skin (Sarabeth),Rascal Flatts,50.0,42,11,sad
2005-12-03,54,Must Be Doin' Somethin' Right,Billy Currington,62.0,54,7,0
2005-12-03,55,Best I Ever Had,Gary Allan,56.0,51,14,0
2005-12-03,56,More Than Words,Frankie J,51.0,25,12,happy
2005-12-03,57,Belly Dancer (Bananza),Akon,47.0,30,17,1
2005-12-03,58,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,66.0,58,2,happy
2005-12-03,59,Lighters Up,Lil' Kim,46.0,31,11,1
2005-12-03,60,Be Without You,Mary J. Blige,93.0,60,2,happy
2005-12-03,61,Don't Lie,The Black Eyed Peas,52.0,14,17,happy
2005-12-03,62,Seasons Of Love,Cast Of Rent,54.0,54,5,1
2005-12-03,63,You're Beautiful,James Blunt,63.0,63,4,1
2005-12-03,64,Boondocks,Little Big Town,70.0,64,6,1
2005-12-03,65,Big Blue Note,Toby Keith,71.0,65,8,happy
2005-12-03,66,Good Ride Cowboy,Garth Brooks,73.0,66,7,happy
2005-12-03,67,Can I Have It Like That,Pharrell Featuring Gwen Stefani,49.0,49,5,happy
2005-12-03,68,Better Days,Goo Goo Dolls,67.0,36,9,happy
2005-12-03,69,When I'm Gone,Eminem,87.0,69,2,happy
2005-12-03,70,Turn It Up,Chamillionaire Featuring Lil' Flip,75.0,70,5,sad
2005-12-03,71,She Let Herself Go,George Strait,77.0,71,5,1
2005-12-03,72,Comin' To Your City,Big & Rich,,72,1,happy
2005-12-03,73,I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,57.0,55,6,happy
2005-12-03,74,Something To Be Proud Of,Montgomery Gentry,74.0,41,18,1
2005-12-03,75,Kryptonite (I'm On It),Purple Ribbon All-Stars,91.0,75,2,happy
2005-12-03,76,DOA,Foo Fighters,79.0,76,4,2
2005-12-03,77,Soul Meets Body,Death Cab For Cutie,82.0,77,9,1
2005-12-03,78,You're Like Comin' Home,Lonestar,72.0,63,11,happy
2005-12-03,79,Don't Bother,Shakira,81.0,74,3,happy
2005-12-03,80,Miss Me Baby,Chris Cagle,90.0,80,5,happy
2005-12-03,81,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,,81,1,0
2005-12-03,82,Bat Country,Avenged Sevenfold,83.0,82,4,2
2005-12-03,83,Just The Girl,The Click Five,68.0,11,19,2
2005-12-03,84,Home,Michael Buble,80.0,72,20,sad
2005-12-03,85,Fireman,Lil Wayne,78.0,78,3,1
2005-12-03,86,Redneck Yacht Club,Craig Morgan,76.0,45,18,happy
2005-12-03,87,Save Me,Shinedown,92.0,87,3,happy
2005-12-03,88,Presidential,YoungBloodZ,89.0,81,7,1
2005-12-03,89,Hypnotize,System Of A Down,94.0,89,4,2
2005-12-03,90,Rompe,Daddy Yankee,,90,1,1
2005-12-03,91,Just Might (Make Me Believe),Sugarland,,91,1,happy
2005-12-03,92,Probably Wouldn't Be This Way,LeAnn Rimes,84.0,54,14,sad
2005-12-03,93,Hustler's Ambition,50 Cent,65.0,65,5,1
2005-12-03,94,Only,Nine Inch Nails,97.0,93,5,happy
2005-12-03,95,Twisted Transistor,Korn,,95,2,happy
2005-12-03,96,Gotta Go,Trey Songz,,96,1,1
2005-12-03,97,My Old Friend,Tim McGraw,,97,1,happy
2005-12-03,98,(I Never Promised You A) Rose Garden,Martina McBride,,98,1,happy
2005-12-03,99,Billy's Got His Beer Goggles On,Neal McCoy,86.0,75,9,1
2005-12-03,100,Unpredictable,Jamie Foxx Featuring Ludacris,,100,1,1
2005-11-05,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,15,1
2005-11-05,2,Run It!,Chris Brown,2.0,2,11,1
2005-11-05,3,My Humps,The Black Eyed Peas,4.0,3,12,happy
2005-11-05,4,Photograph,Nickelback,3.0,2,9,happy
2005-11-05,5,Soul Survivor,Young Jeezy Featuring Akon,7.0,5,10,1
2005-11-05,6,Like You,Bow Wow Featuring Ciara,6.0,3,14,happy
2005-11-05,7,Shake It Off,Mariah Carey,5.0,2,15,happy
2005-11-05,8,Because Of You,Kelly Clarkson,9.0,8,10,happy
2005-11-05,9,Wake Me Up When September Ends,Green Day,8.0,6,14,0
2005-11-05,10,We Be Burnin',Sean Paul,13.0,10,8,1
2005-11-05,11,"Sugar, We're Goin' Down",Fall Out Boy,10.0,8,19,2
2005-11-05,12,Your Body,Pretty Ricky,12.0,12,14,1
2005-11-05,13,Beverly Hills,Weezer,14.0,10,30,1
2005-11-05,14,Play,David Banner,11.0,7,16,2
2005-11-05,15,I'm Sprung,T-Pain,18.0,15,11,1
2005-11-05,16,You And Me,Lifehouse,16.0,5,38,sad
2005-11-05,17,Girl Tonite,Twista Featuring Trey Songz,17.0,17,9,happy
2005-11-05,18,We Belong Together,Mariah Carey,15.0,1,30,1
2005-11-05,19,Boyfriend,Ashlee Simpson,24.0,19,7,1
2005-11-05,20,Hung Up,Madonna,,20,1,1
2005-11-05,21,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,19.0,2,27,happy
2005-11-05,22,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,25.0,22,7,1
2005-11-05,23,Laffy Taffy,D4L,30.0,23,6,1
2005-11-05,24,Feel Good Inc,Gorillaz,20.0,14,24,2
2005-11-05,25,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",29.0,25,7,1
2005-11-05,26,Behind These Hazel Eyes,Kelly Clarkson,22.0,6,29,2
2005-11-05,27,Here We Go,Trina Featuring Kelly Rowland,28.0,27,5,happy
2005-11-05,28,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,21.0,3,25,happy
2005-11-05,29,Listen To Your Heart,D.H.T.,23.0,8,23,sad
2005-11-05,30,More Than Words,Frankie J,26.0,25,8,happy
2005-11-05,31,One Wish,Ray J,33.0,31,5,happy
2005-11-05,32,Lighters Up,Lil' Kim,31.0,31,7,1
2005-11-05,33,Pon de Replay,Rihanna,27.0,2,22,happy
2005-11-05,34,Unbreakable,Alicia Keys,36.0,34,6,happy
2005-11-05,35,I Should Have Cheated,Keyshia Cole,38.0,35,5,happy
2005-11-05,36,Don't Forget About Us,Mariah Carey,56.0,36,3,happy
2005-11-05,37,La Tortura,Shakira Feat. Alejandro Sanz,32.0,23,27,1
2005-11-05,38,Belly Dancer (Bananza),Akon,35.0,30,13,1
2005-11-05,39,There It Go! (The Whistle Song),Juelz Santana,55.0,39,4,happy
2005-11-05,40,Stickwitu,The Pussycat Dolls,67.0,40,3,1
2005-11-05,41,Don't Lie,The Black Eyed Peas,34.0,14,13,happy
2005-11-05,42,Skin (Sarabeth),Rascal Flatts,46.0,42,7,sad
2005-11-05,43,Let Me Hold You,Bow Wow Featuring Omarion,39.0,4,24,1
2005-11-05,44,Holiday,Green Day,42.0,19,31,2
2005-11-05,45,Come A Little Closer,Dierks Bentley,60.0,45,7,happy
2005-11-05,46,Better Life,Keith Urban,44.0,44,9,happy
2005-11-05,47,Outta Control (Remix),50 Cent Feat. Mobb Deep,41.0,6,16,happy
2005-11-05,48,Shake,Ying Yang Twins Featuring Pitbull,47.0,46,10,0
2005-11-05,49,Who You'd Be Today,Kenny Chesney,52.0,49,5,sad
2005-11-05,50,Cool,Gwen Stefani,37.0,13,17,happy
2005-11-05,51,Just The Girl,The Click Five,54.0,11,15,2
2005-11-05,52,Stay With Me (Brass Bed),Josh Gracin,49.0,47,13,sad
2005-11-05,53,Best I Ever Had,Gary Allan,57.0,53,10,0
2005-11-05,54,Naked,Marques Houston,53.0,47,11,happy
2005-11-05,55,Redneck Yacht Club,Craig Morgan,48.0,45,14,happy
2005-11-05,56,Probably Wouldn't Be This Way,LeAnn Rimes,61.0,56,10,sad
2005-11-05,57,Dirty Little Secret,The All-American Rejects,66.0,57,13,2
2005-11-05,58,Something To Be Proud Of,Montgomery Gentry,58.0,41,14,1
2005-11-05,59,Like We Never Loved At All,Faith Hill,70.0,59,5,sad
2005-11-05,60,Somebody's Hero,Jamie O'Neal,59.0,51,15,happy
2005-11-05,61,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,64.0,29,17,happy
2005-11-05,62,These Words,Natasha Bedingfield,62.0,17,19,happy
2005-11-05,63,A Real Fine Place To Start,Sara Evans,63.0,38,18,2
2005-11-05,64,You're Like Comin' Home,Lonestar,71.0,64,7,happy
2005-11-05,65,I Don't Care,Ricky Martin Featuring Fat Joe & Amerie,65.0,65,4,1
2005-11-05,66,"Dance, Dance",Fall Out Boy,,66,1,happy
2005-11-05,67,Heard 'Em Say,Kanye West Featuring Adam Levine,100.0,67,2,1
2005-11-05,68,Doesn't Remind Me,Audioslave,69.0,68,8,0
2005-11-05,69,Tequila Makes Her Clothes Fall Off,Joe Nichols,78.0,69,4,happy
2005-11-05,70,Must Be Doin' Somethin' Right,Billy Currington,86.0,70,3,0
2005-11-05,71,Precious,Depeche Mode,99.0,71,2,0
2005-11-05,72,Big Blue Note,Toby Keith,75.0,72,4,happy
2005-11-05,73,Hustler's Ambition,50 Cent,,73,1,1
2005-11-05,74,Don't Bother,Shakira,,74,1,happy
2005-11-05,75,Good Ride Cowboy,Garth Brooks,81.0,75,3,happy
2005-11-05,76,If It's Lovin' That You Want,Rihanna,89.0,76,3,happy
2005-11-05,77,Billy's Got His Beer Goggles On,Neal McCoy,77.0,77,5,1
2005-11-05,78,L.O.V.E.,Ashlee Simpson,,78,1,happy
2005-11-05,79,I'm A King,P$C Featuring T.I. & Lil Scrappy,72.0,67,10,1
2005-11-05,80,Luxurious,Gwen Stefani,,80,1,1
2005-11-05,81,Good Is Good,Sheryl Crow,73.0,64,6,happy
2005-11-05,82,Pretty Vegas,INXS,50.0,37,3,happy
2005-11-05,83,Hicktown,Jason Aldean,68.0,68,13,happy
2005-11-05,84,Presidential,YoungBloodZ,97.0,84,3,1
2005-11-05,85,Home,Michael Buble,80.0,80,16,sad
2005-11-05,86,Shine On,Ryan Cabrera,92.0,86,4,happy
2005-11-05,87,Soul Meets Body,Death Cab For Cutie,85.0,85,5,1
2005-11-05,88,This Is How A Heart Breaks,Rob Thomas,74.0,52,17,happy
2005-11-05,89,Boondocks,Little Big Town,93.0,89,2,1
2005-11-05,90,I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,,90,2,happy
2005-11-05,91,Honky Tonk Badonkadonk,Trace Adkins,,91,1,happy
2005-11-05,92,Better Days,Goo Goo Dolls,83.0,36,5,happy
2005-11-05,93,Hypnotize,System Of A Down,,93,1,2
2005-11-05,94,Charlie Last Name: Wilson,Charlie Wilson,76.0,67,14,1
2005-11-05,95,Turn It Up,Chamillionaire Featuring Lil' Flip,,95,1,sad
2005-11-05,96,If You Were Mine,Marcos Hernandez,79.0,78,7,sad
2005-11-05,97,Can I Have It Like That,Pharrell Featuring Gwen Stefani,,97,1,happy
2005-11-05,98,Right Here,Staind,84.0,55,20,happy
2005-11-05,99,She Let Herself Go,George Strait,,99,1,1
2005-11-05,100,All These Things That I've Done,The Killers,87.0,74,11,1
2005-10-01,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,10,1
2005-10-01,2,Shake It Off,Mariah Carey,2.0,2,10,happy
2005-10-01,3,Like You,Bow Wow Featuring Ciara,4.0,3,9,happy
2005-10-01,4,My Humps,The Black Eyed Peas,7.0,4,7,happy
2005-10-01,5,We Belong Together,Mariah Carey,3.0,1,25,1
2005-10-01,6,Outta Control (Remix),50 Cent Feat. Mobb Deep,9.0,6,11,happy
2005-10-01,7,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,6.0,2,22,happy
2005-10-01,8,Wake Me Up When September Ends,Green Day,10.0,8,9,0
2005-10-01,9,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,5.0,3,20,happy
2005-10-01,10,Play,David Banner,14.0,10,11,2
2005-10-01,11,Beverly Hills,Weezer,12.0,11,25,1
2005-10-01,12,Pon de Replay,Rihanna,8.0,2,17,happy
2005-10-01,13,"Sugar, We're Goin' Down",Fall Out Boy,15.0,8,14,2
2005-10-01,14,You And Me,Lifehouse,13.0,5,33,sad
2005-10-01,15,Let Me Hold You,Bow Wow Featuring Omarion,11.0,4,19,1
2005-10-01,16,Behind These Hazel Eyes,Kelly Clarkson,17.0,6,24,2
2005-10-01,17,Listen To Your Heart,D.H.T.,16.0,8,18,sad
2005-10-01,18,Feel Good Inc,Gorillaz,19.0,14,19,2
2005-10-01,19,Don't Lie,The Black Eyed Peas,18.0,14,8,happy
2005-10-01,20,Soul Survivor,Young Jeezy Featuring Akon,26.0,20,5,1
2005-10-01,21,Cool,Gwen Stefani,20.0,13,12,happy
2005-10-01,22,Your Body,Pretty Ricky,25.0,22,9,1
2005-10-01,23,Because Of You,Kelly Clarkson,34.0,23,5,happy
2005-10-01,24,Boyfriend,Ashlee Simpson,71.0,24,2,1
2005-10-01,25,Photograph,Nickelback,42.0,25,4,happy
2005-10-01,26,La Tortura,Shakira Feat. Alejandro Sanz,23.0,23,22,1
2005-10-01,27,These Words,Natasha Bedingfield,22.0,17,14,happy
2005-10-01,28,Pimpin' All Over The World,Ludacris Featuring Bobby Valentino,21.0,9,17,2
2005-10-01,29,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,32.0,29,12,happy
2005-10-01,30,Holiday,Green Day,27.0,19,26,2
2005-10-01,31,Run It!,Chris Brown,46.0,31,6,1
2005-10-01,32,Hollaback Girl,Gwen Stefani,24.0,1,27,happy
2005-10-01,33,Since U Been Gone,Kelly Clarkson,30.0,2,42,1
2005-10-01,34,Scars,Papa Roach,28.0,15,34,happy
2005-10-01,35,Just The Girl,The Click Five,31.0,11,10,2
2005-10-01,36,Mr. Brightside,The Killers,33.0,10,34,happy
2005-10-01,37,Cater 2 U,Destiny's Child,29.0,14,23,1
2005-10-01,38,Belly Dancer (Bananza),Akon,45.0,38,8,1
2005-10-01,39,Don't Phunk With My Heart,The Black Eyed Peas,36.0,3,24,happy
2005-10-01,40,A Real Fine Place To Start,Sara Evans,38.0,38,13,2
2005-10-01,41,I'm Sprung,T-Pain,50.0,41,6,1
2005-10-01,42,All Jacked Up,Gretchen Wilson,47.0,42,7,happy
2005-10-01,43,Must Be Nice,Lyfe Jennings,40.0,40,17,0
2005-10-01,44,Get It Poppin',Fat Joe Featuring Nelly,35.0,9,18,1
2005-10-01,45,More Than Words,Frankie J,72.0,45,3,happy
2005-10-01,46,Something To Be Proud Of,Montgomery Gentry,52.0,46,9,1
2005-10-01,47,Naked,Marques Houston,51.0,47,6,happy
2005-10-01,48,Lonely No More,Rob Thomas,44.0,6,33,2
2005-10-01,49,Best Of You,Foo Fighters,43.0,18,21,2
2005-10-01,50,Redneck Yacht Club,Craig Morgan,55.0,50,9,happy
2005-10-01,51,As Good As I Once Was,Toby Keith,48.0,28,18,1
2005-10-01,52,Girl Tonite,Twista Featuring Trey Songz,59.0,52,4,happy
2005-10-01,53,Alcohol,Brad Paisley,37.0,28,14,happy
2005-10-01,54,Play Something Country,Brooks & Dunn,39.0,37,14,happy
2005-10-01,55,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",58.0,55,10,happy
2005-10-01,56,This Is How A Heart Breaks,Rob Thomas,57.0,52,12,happy
2005-10-01,57,Stay With Me (Brass Bed),Josh Gracin,60.0,57,8,sad
2005-10-01,58,Helena (So Long & Goodnight),My Chemical Romance,41.0,33,13,sad
2005-10-01,59,Somebody's Hero,Jamie O'Neal,61.0,59,10,happy
2005-10-01,60,We Be Burnin',Sean Paul,76.0,60,3,1
2005-10-01,61,Unbreakable,Alicia Keys,,61,1,happy
2005-10-01,62,Better Life,Keith Urban,66.0,62,4,happy
2005-10-01,63,Best I Ever Had,Gary Allan,64.0,63,5,0
2005-10-01,64,Back Then,Mike Jones,53.0,22,18,1
2005-10-01,65,Dirty Little Secret,The All-American Rejects,62.0,58,8,2
2005-10-01,66,Mississippi Girl,Faith Hill,56.0,29,17,happy
2005-10-01,67,Lighters Up,Lil' Kim,100.0,67,2,1
2005-10-01,68,Probably Wouldn't Be This Way,LeAnn Rimes,70.0,68,5,sad
2005-10-01,69,Stars,Switchfoot,,69,1,2
2005-10-01,70,Charlie Last Name: Wilson,Charlie Wilson,67.0,67,9,1
2005-10-01,71,Tell Me,Bobby Valentino,54.0,51,12,happy
2005-10-01,72,Shake,Ying Yang Twins Featuring Pitbull,77.0,72,5,0
2005-10-01,73,Right Here,Staind,68.0,55,15,happy
2005-10-01,74,Something More,Sugarland,63.0,35,20,1
2005-10-01,75,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,91.0,75,2,1
2005-10-01,76,Hicktown,Jason Aldean,74.0,74,8,happy
2005-10-01,77,Fix You,Coldplay,,77,1,0
2005-10-01,78,Georgia Rain,Trisha Yearwood,78.0,78,8,sad
2005-10-01,79,Skin (Sarabeth),Rascal Flatts,86.0,79,2,sad
2005-10-01,80,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",90.0,80,2,1
2005-10-01,81,So Seductive,Tony Yayo Featuring 50 Cent,65.0,48,15,happy
2005-10-01,82,I'm A King,P$C Featuring T.I. & Lil Scrappy,82.0,82,5,1
2005-10-01,83,You're Like Comin' Home,Lonestar,92.0,83,2,happy
2005-10-01,84,Doesn't Remind Me,Audioslave,87.0,84,3,0
2005-10-01,85,Home,Michael Buble,80.0,80,11,sad
2005-10-01,86,All These Things That I've Done,The Killers,84.0,74,6,1
2005-10-01,87,If You Were Mine,Marcos Hernandez,89.0,87,2,sad
2005-10-01,88,Good Is Good,Sheryl Crow,,88,1,happy
2005-10-01,89,Come A Little Closer,Dierks Bentley,98.0,89,2,happy
2005-10-01,90,Make Her Feel Good,Teairra Mari,83.0,35,18,happy
2005-10-01,91,Wake Up,Hilary Duff,69.0,29,5,1
2005-10-01,92,Who Did You Think I Was,John Mayer Trio,,92,1,happy
2005-10-01,93,Sittin' Sidewayz,Paul Wall Featuring Big Pokey,,93,5,2
2005-10-01,94,Footprints,T.O.K.,96.0,93,4,happy
2005-10-01,95,Good Times,Tommy Lee,,95,1,happy
2005-10-01,96,I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,,96,1,happy
2005-10-01,97,Axel F,Crazy Frog,88.0,50,7,1
2005-10-01,98,Laffy Taffy,D4L,,98,1,1
2005-10-01,99,And Then What,Young Jeezy Featuring Mannie Fresh,79.0,67,11,happy
2005-10-01,100,How To Deal,Frankie J,85.0,39,19,happy
2005-09-03,1,We Belong Together,Mariah Carey,1.0,1,21,1
2005-09-03,2,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,2.0,2,18,happy
2005-09-03,3,Pon de Replay,Rihanna,3.0,2,13,happy
2005-09-03,4,Shake It Off,Mariah Carey,6.0,4,6,happy
2005-09-03,5,Let Me Hold You,Bow Wow Featuring Omarion,4.0,4,15,1
2005-09-03,6,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,9.0,4,16,happy
2005-09-03,7,You And Me,Lifehouse,5.0,5,29,sad
2005-09-03,8,Behind These Hazel Eyes,Kelly Clarkson,7.0,6,20,2
2005-09-03,9,Like You,Bow Wow Featuring Ciara,12.0,9,5,happy
2005-09-03,10,Listen To Your Heart,D.H.T.,8.0,8,14,sad
2005-09-03,11,Just The Girl,The Click Five,21.0,11,6,2
2005-09-03,12,Pimpin' All Over The World,Ludacris Featuring Bobby Valentino,10.0,9,13,2
2005-09-03,13,Cool,Gwen Stefani,19.0,13,8,happy
2005-09-03,14,Beverly Hills,Weezer,14.0,13,21,1
2005-09-03,15,"Sugar, We're Goin' Down",Fall Out Boy,20.0,15,10,2
2005-09-03,16,Feel Good Inc,Gorillaz,15.0,14,15,2
2005-09-03,17,Don't Lie,The Black Eyed Peas,31.0,17,4,happy
2005-09-03,18,Hollaback Girl,Gwen Stefani,11.0,1,23,happy
2005-09-03,19,Cater 2 U,Destiny's Child,17.0,14,19,1
2005-09-03,20,Get It Poppin',Fat Joe Featuring Nelly,13.0,9,14,1
2005-09-03,21,Wake Me Up When September Ends,Green Day,49.0,21,5,0
2005-09-03,22,Don't Phunk With My Heart,The Black Eyed Peas,16.0,3,20,happy
2005-09-03,23,These Words,Natasha Bedingfield,18.0,17,10,happy
2005-09-03,24,Play,David Banner,26.0,24,7,2
2005-09-03,25,Holiday,Green Day,22.0,19,22,2
2005-09-03,26,Scars,Papa Roach,23.0,15,30,happy
2005-09-03,27,Gold Digger,Kanye West Featuring Jamie Foxx,30.0,27,6,1
2005-09-03,28,Alcohol,Brad Paisley,66.0,28,10,happy
2005-09-03,29,Wake Up,Hilary Duff,,29,1,1
2005-09-03,30,Grind With Me,Pretty Ricky,24.0,7,21,1
2005-09-03,31,Since U Been Gone,Kelly Clarkson,28.0,2,38,1
2005-09-03,32,Best Of You,Foo Fighters,25.0,18,17,2
2005-09-03,33,Back Then,Mike Jones,27.0,22,14,1
2005-09-03,34,Outta Control (Remix),50 Cent Feat. Mobb Deep,44.0,34,7,happy
2005-09-03,35,Mr. Brightside,The Killers,37.0,10,30,happy
2005-09-03,36,Mississippi Girl,Faith Hill,29.0,29,13,happy
2005-09-03,37,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,40.0,37,8,happy
2005-09-03,38,As Good As I Once Was,Toby Keith,32.0,28,14,1
2005-09-03,39,My Humps,The Black Eyed Peas,59.0,39,3,happy
2005-09-03,40,Just A Lil Bit,50 Cent,34.0,3,24,2
2005-09-03,41,La Tortura,Shakira Feat. Alejandro Sanz,42.0,41,18,1
2005-09-03,42,Lonely No More,Rob Thomas,38.0,6,29,2
2005-09-03,43,Speed Of Sound,Coldplay,33.0,8,18,2
2005-09-03,44,Something More,Sugarland,39.0,35,16,1
2005-09-03,45,Switch,Will Smith,36.0,7,27,2
2005-09-03,46,Must Be Nice,Lyfe Jennings,46.0,44,13,0
2005-09-03,47,Collide,Howie Day,43.0,20,30,1
2005-09-03,48,Make Her Feel Good,Teairra Mari,35.0,35,14,happy
2005-09-03,49,Free Yourself,Fantasia,48.0,41,19,1
2005-09-03,50,A Real Fine Place To Start,Sara Evans,52.0,50,9,2
2005-09-03,51,Let Me Go,3 Doors Down,45.0,14,31,2
2005-09-03,52,Your Body,Pretty Ricky,58.0,52,5,1
2005-09-03,53,How To Deal,Frankie J,47.0,39,15,happy
2005-09-03,54,This Is How A Heart Breaks,Rob Thomas,56.0,54,8,happy
2005-09-03,55,Summer Nights,Lil Rob,50.0,36,11,1
2005-09-03,56,Breathe (2 AM),Anna Nalick,53.0,53,19,0
2005-09-03,57,Tell Me,Bobby Valentino,68.0,57,8,happy
2005-09-03,58,Right Here,Staind,55.0,55,11,happy
2005-09-03,59,Do You Want Fries With That,Tim McGraw,62.0,59,8,happy
2005-09-03,60,Give Me That,Webbie Featuring Bun B,54.0,29,18,happy
2005-09-03,61,Belly Dancer (Bananza),Akon,79.0,61,4,1
2005-09-03,62,These Boots Are Made For Walkin',Jessica Simpson,51.0,14,8,happy
2005-09-03,63,Fast Cars And Freedom,Rascal Flatts,60.0,38,18,1
2005-09-03,64,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",71.0,64,6,happy
2005-09-03,65,Gotta Getcha,Jermaine Dupri,64.0,60,8,happy
2005-09-03,66,Help Somebody,Van Zant,74.0,66,8,0
2005-09-03,67,Play Something Country,Brooks & Dunn,70.0,67,10,happy
2005-09-03,68,Axel F,Crazy Frog,72.0,68,3,1
2005-09-03,69,And Then What,Young Jeezy Featuring Mannie Fresh,67.0,67,7,happy
2005-09-03,70,Redneck Yacht Club,Craig Morgan,82.0,70,5,happy
2005-09-03,71,Helena (So Long & Goodnight),My Chemical Romance,73.0,71,9,sad
2005-09-03,72,Something To Be Proud Of,Montgomery Gentry,84.0,72,5,1
2005-09-03,73,Dirty Little Secret,The All-American Rejects,80.0,73,4,2
2005-09-03,74,So Seductive,Tony Yayo Featuring 50 Cent,69.0,48,11,happy
2005-09-03,75,Charlie Last Name: Wilson,Charlie Wilson,78.0,75,5,1
2005-09-03,76,Naked,Marques Houston,89.0,76,2,happy
2005-09-03,77,Making Memories Of Us,Keith Urban,77.0,34,20,sad
2005-09-03,78,Incomplete,Backstreet Boys,65.0,13,20,sad
2005-09-03,79,Inside Your Heaven,Carrie Underwood,63.0,1,10,happy
2005-09-03,80,Untitled (How Can This Happen To Me?),Simple Plan,75.0,49,16,sad
2005-09-03,81,I'm Sprung,T-Pain,100.0,81,2,1
2005-09-03,82,Somebody's Hero,Jamie O'Neal,85.0,82,6,happy
2005-09-03,83,Soul Survivor,Young Jeezy Featuring Akon,,83,1,1
2005-09-03,84,Run It!,Chris Brown,92.0,84,2,1
2005-09-03,85,Diamonds From Sierra Leone,Kanye West,86.0,43,16,1
2005-09-03,86,Stay With Me (Brass Bed),Josh Gracin,88.0,86,4,sad
2005-09-03,87,All These Things That I've Done,The Killers,95.0,87,2,1
2005-09-03,88,Dem Boyz,Boyz N Da Hood,83.0,56,11,1
2005-09-03,89,Just Want You To Know,Backstreet Boys,,89,1,happy
2005-09-03,90,All Jacked Up,Gretchen Wilson,87.0,87,3,happy
2005-09-03,91,Home,Michael Buble,,91,7,sad
2005-09-03,92,Gotta Make It,Trey Songz Featuring Twista,99.0,87,4,1
2005-09-03,93,Don't Worry 'Bout A Thing,SHeDAISY,76.0,59,10,happy
2005-09-03,94,Shake,Ying Yang Twins Featuring Pitbull,,94,1,0
2005-09-03,95,Hicktown,Jason Aldean,94.0,94,4,happy
2005-09-03,96,Probably Wouldn't Be This Way,LeAnn Rimes,,96,1,sad
2005-09-03,97,Georgia Rain,Trisha Yearwood,96.0,96,4,sad
2005-09-03,98,Best I Ever Had,Gary Allan,,98,1,0
2005-09-03,99,Because Of You,Kelly Clarkson,,99,1,happy
2005-09-03,100,Sittin' Sidewayz,Paul Wall Featuring Big Pokey,98.0,98,2,2
2005-08-06,1,We Belong Together,Mariah Carey,1.0,1,17,1
2005-08-06,2,Pon de Replay,Rihanna,2.0,2,9,happy
2005-08-06,3,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,4.0,3,14,happy
2005-08-06,4,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,6.0,4,12,happy
2005-08-06,5,Let Me Hold You,Bow Wow Featuring Omarion,8.0,5,11,1
2005-08-06,6,Hollaback Girl,Gwen Stefani,3.0,1,19,happy
